Time,j1,j2,j3,j4,j5,j6,X,Y,Z
8.38383838383838,-1.31693025377754,-0.87795350251836,0.87795350251836,0.43897675125918,0.87795350251836,1.31693025377754,-0.0561208641330472,-0.299496258563619,0.72341768535674
8.48484848484848,-1.33279688334112,-0.88853125556075,0.88853125556075,0.444265627780375,0.88853125556075,1.33279688334112,-0.0616977623887735,-0.295137915735652,0.720518957248561
8.58585858585859,-1.34866351290471,-0.899109008603139,0.899109008603139,0.44955450430157,0.899109008603139,1.34866351290471,-0.067156992197316,-0.290649151815368,0.717657727227702
8.68686868686869,-1.36453014246829,-0.909686761645529,0.909686761645529,0.454843380822765,0.909686761645529,1.36453014246829,-0.0724952771452587,-0.28603290130959,0.714834315430946
8.78787878787879,-1.38039677203188,-0.920264514687919,0.920264514687919,0.46013225734396,0.920264514687919,1.38039677203188,-0.0777094148074044,-0.28129218289502,0.712049037763677
8.88888888888889,-1.39626340159546,-0.930842267730309,0.930842267730309,0.465421133865154,0.930842267730309,1.39626340159546,-0.0827962789275289,-0.276430097514365,0.709302205864536
8.98989898989899,-1.41213003115905,-0.941420020772699,0.941420020772699,0.470710010386349,0.941420020772699,1.41213003115905,-0.0877528215493653,-0.271449826415737,0.706594127070549
9.09090909090909,-1.42799666072263,-0.951997773815089,0.951997773815089,0.475998886907544,0.951997773815089,1.42799666072263,-0.0925760750963427,-0.266354629136648,0.703925104382744
9.19191919191919,-1.44386329028622,-0.962575526857479,0.962575526857479,0.481287763428739,0.962575526857479,1.44386329028622,-0.0972631543986354,-0.261147841433939,0.701295436432246
9.29292929292929,-1.4597299198498,-0.973153279899868,0.973153279899868,0.486576639949934,0.973153279899868,1.4597299198498,-0.101811258666114,-0.255832873161059,0.698705417446864
9.39393939393939,-1.47559654941339,-0.983731032942258,0.983731032942258,0.491865516471129,0.983731032942258,1.47559654941339,-0.10621767340583,-0.250413206094088,0.696155337218172
9.49494949494949,-1.49146317897697,-0.994308785984648,0.994308785984648,0.497154392992324,0.994308785984648,1.49146317897697,-0.110479772282695,-0.244892391708,0.693645481069081
9.5959595959596,-1.50732980854056,-1.00488653902704,1.00488653902704,0.502443269513519,1.00488653902704,1.50732980854056,-0.114595018922074,-0.239274048904642,0.691176129821923
9.6969696969697,-1.52319643810414,-1.01546429206943,1.01546429206943,0.507732146034714,1.01546429206943,1.52319643810414,-0.118560968653022,-0.233561861693962,0.688747559767019
9.7979797979798,-1.53906306766773,-1.02604204511182,1.02604204511182,0.513021022555909,1.02604204511182,1.53906306766773,-0.122375270190961,-0.22775957683006,0.686360042631776
9.8989898989899,-1.55492969723131,-1.03661979815421,1.03661979815421,0.518309899077104,1.03661979815421,1.55492969723131,-0.126035667258623,-0.221871001403655,0.684013845550278
10,-1.5707963267949,-1.0471975511966,1.0471975511966,0.523598775598299,1.0471975511966,1.5707963267949,-0.129540000144128,-0.215900000392581,0.681709231033398
